offset,original_text,original_length,padding_available,real_max_length,encoding,category,translation,notes
0x01F9FBFD," smuggle some
goods off the port after 8 PM.",44,1,45,pokemon,description,,
0x01F9FC2A,"Find the Oddish Leaves hidden on
west side of the Antisis Port and
smuggle them back to the city.",97,1,98,pokemon,description,,
0x01F9FDAA,Capisce?,8,1,9,pokemon,dialogue,,
0x01F9FDE5,re like family now!,19,1,20,pokemon,dialogue,,
0x01F9FE9C,"t have that, can we?",20,1,21,pokemon,dialogue,,
0x01FA013A,Now hand over dem Oddish Leaves.,32,1,33,pokemon,description,,
0x01FA0195,The goon is feeling tougher!,28,1,29,pokemon,dialogue,,
0x01FA0221,"Hows about I share some with you
for your effort?",49,1,50,pokemon,dialogue,,
0x01FA02D1,"ll
happily do it for ya.",24,1,25,pokemon,other,,
0x01FA0300, Goon,5,1,6,pokemon,other,,
0x01FA0319,The shipment just arrived.,26,1,27,pokemon,other,,
0x01FA0391,"Are you the dude that ordered
these?",36,1,37,pokemon,dialogue,,
0x01FA03D5,em off your hands.,18,1,19,pokemon,dialogue,,
0x01FA0441,Haw haw haw!,12,1,13,pokemon,dialogue,,
0x01FA044E,Did someone mention Rose Incense?,33,1,34,pokemon,dialogue,,
0x01FA04EF,Haw haw haw!,12,1,13,pokemon,dialogue,,
0x01FA0569,"em busy while I stash the
Oddish Leaves somewhere.",50,1,51,pokemon,dialogue,,
0x01FA05F2,Like we gonna squash you!,25,1,26,pokemon,dialogue,,
0x01FA060C,"Drat, nabbit, ding dong!",24,1,25,pokemon,dialogue,,
0x01FA064C,"m an elite member of the
Black Ferrothorn!",42,1,43,pokemon,dialogue,,
0x01FA06D2,"Over there, officer!",20,1,21,pokemon,dialogue,,
0x01FA0758,"What do you have to say
for yourselves?",39,1,40,pokemon,dialogue,,
0x01FA0896,s time for you to come with me.,31,1,32,pokemon,dialogue,,
0x01FA0935,base.,5,1,6,pokemon,other,,
0x01FA0AED,"Nope, you appear to be clean.
Proceed.",38,1,39,pokemon,dialogue,,
0x01FA0B1A,"Show some valid identification if
you wish to pass.",51,1,52,pokemon,dialogue,,
0x01FA0B51,"You flashed your Trainer Card for
the guard.",44,1,45,pokemon,dialogue,,
0x01FA0D26,"You are good to go.
Proceed.",28,1,29,pokemon,dialogue,,
0x01FA0D43,Supply and Demand,17,1,18,pokemon,location,,
0x01FA0D55,"Hit the Black Ferrothorn where it
hurts by cutting off the supplies
they receive from a scientist.",98,1,99,pokemon,description,,
0x01FA1345,ave this.,9,1,10,pokemon,other,,
0x01FA134F,You received an Egg from the goon!,34,1,35,pokemon,dialogue,,
0x01FA13F0,ear?,4,1,5,pokemon,dialogue,,
0x01FA14C7,"ey, you, scientist lady!",24,1,25,pokemon,dialogue,,
0x01FA16B3,Activate all defenses!,22,1,23,pokemon,dialogue,,
0x01FA17B0,s good for you!,15,1,16,pokemon,dialogue,,
0x01FA17E2,s an Electrode underfoot!,25,1,26,pokemon,dialogue,,
0x01FA187A,you avoid all of these?,23,1,24,pokemon,dialogue,,
0x01FA1892,"No! I knew I should have taught
them more than just Explosion!",62,1,63,pokemon,dialogue,,
0x01FA18D1,"No! I knew I should have taught
them better moves!",50,1,51,pokemon,dialogue,,
0x01FA191D,"I have plenty more Electrode on
the floor to use against you!",61,1,62,pokemon,dialogue,,
0x01FA195B,"Serves you right, you mug.",26,1,27,pokemon,dialogue,,
0x01FA19F7,all them Electrode.,19,1,20,pokemon,other,,
0x01FA1A6C,up all them Electrode.,22,1,23,pokemon,other,,
0x01FA1B55,"m sorry, but I cannot sell any
to you.",38,1,39,pokemon,dialogue,,
0x01FA1B7F,The scientist is out cold.,26,1,27,pokemon,other,,
0x01FA1C96,on you!,7,1,8,pokemon,dialogue,,
0x01FA1CD8,mon could it contain?,21,1,22,pokemon,dialogue,,
0x01FA1CF1,"Something is balanced carefully on
the windowsill.",50,1,51,pokemon,description,,
0x01FA1D7B,"em
back to James pronto.",24,1,25,pokemon,other,,
0x01FA1D99," handed over the stat
enhancers.",32,1,33,pokemon,description,,
0x01FA1E07,ear?,4,1,5,pokemon,dialogue,,
0x01FA1EDF,ear?,4,1,5,pokemon,dialogue,,
0x01FA1EE4,Black Ferrothorn,16,1,17,pokemon,location,,
0x01FA1EF5,Black Ferrothorn Boss,21,1,22,pokemon,location,,
0x01FA1F0B,Ferrothorn Turf,15,1,16,pokemon,location,,
0x01FA1F21,The Battle of Antisis,21,1,22,pokemon,other,,
0x01FA1F90, their home turf!,17,1,18,pokemon,dialogue,,
0x01FA1FE9, down in the sewers.,20,1,21,pokemon,other,,
0x01FA2001,"s time to bring the fight to the
Black Ferrothorn! Meet James on the
top floor of their HQ.",91,1,92,pokemon,dialogue,,
0x01FA2179," ears, unless ya
wanna lose em!",31,1,32,pokemon,dialogue,,
0x01FA219D,"s go, boys!
Jump up through the hole!",37,1,38,pokemon,dialogue,,
0x01FA21C3,Jump up through the hole?,25,1,26,pokemon,dialogue,,
0x01FA2244,gotta wreak havoc!,18,1,19,pokemon,dialogue,,
0x01FA22C0,are through and through!,24,1,25,pokemon,dialogue,,
0x01FA2302," to watch some TV
in peace, here!",33,1,34,pokemon,dialogue,,
0x01FA2340,This is my couch!,17,1,18,pokemon,dialogue,,
0x01FA23A4,"s more than enough room for
the both of us!",43,1,44,pokemon,dialogue,,
0x01FA2433,em now!,7,1,8,pokemon,dialogue,,
0x01FA244B,"Get those out of my face!
They reek!",36,1,37,pokemon,dialogue,,
0x01FA24C5,"Not so tough without your buddy,
are you, now?",46,1,47,pokemon,dialogue,,
0x01FA2574,"Well, I am!",11,1,12,pokemon,dialogue,,
0x01FA2753,"Get out of here, punk!",22,1,23,pokemon,dialogue,,
0x01FA2863, around!,8,1,9,pokemon,dialogue,,
0x01FA2982,Bwa ha ha!,10,1,11,pokemon,dialogue,,
0x01FA29E6,"We still have the old fashioned
brute force security system, too!",65,1,66,pokemon,dialogue,,
0x01FA2AA2,"You think your puny brain is big
enough to handle it?",53,1,54,pokemon,dialogue,,
0x01FA2BA4,this one extra tough to crack!,30,1,31,pokemon,dialogue,,
0x01FA3136,for show!,9,1,10,pokemon,dialogue,,
0x01FA3155,"The guy you stooges are named
after?",36,1,37,pokemon,dialogue,,
0x01FA31E9,"s gonna mop the floor with
all of ya!",37,1,38,pokemon,dialogue,,
0x01FA345D,Whaddya say?,12,1,13,pokemon,dialogue,,
0x01FA3553,", from
the realest gang in Antisis!",35,1,36,pokemon,dialogue,,
0x01FA3672,"cept
a pile of broken dreams!",29,1,30,pokemon,dialogue,,
0x01FA3705,for the job!,12,1,13,pokemon,dialogue,,
0x01FA377E,"em go,
boss!?",13,1,14,pokemon,dialogue,,
0x01FA37BF,t come back.,12,1,13,pokemon,other,,
0x01FA3862,"t got no place in this town
anymore.",36,1,37,pokemon,description,,
0x01FA38C8,I look forward to that day.,27,1,28,pokemon,dialogue,,
0x01FA39A7,OUT!,4,1,5,pokemon,dialogue,,
0x01FA39B7,"!
Show him how tough you are!",29,1,30,pokemon,dialogue,,
0x01FA3C47, The Endless Nightmare,22,1,23,pokemon,other,,
0x01FA3C5E,"A small boy is having a nightmare!
Find a way to wake him up.",61,1,62,pokemon,dialogue,,
0x01FA3C9C,"A small boy is having a nightmare!
Maybe a scientist at the Dream
Research Lab can wake him up.",95,1,96,pokemon,dialogue,,
0x01FA3D4B,"A small boy is having a nightmare!
Board a boat to Fullmoon Island
and retrieve the Lunar Wing.",95,1,96,pokemon,dialogue,,
0x01FA3DAB,"A small boy is having a nightmare!
Return to Tarmigan Town with the
Lunar Wing to wake up him.",94,1,95,pokemon,dialogue,,
0x01FA3F57,"If not for me, then for my son?",31,1,32,pokemon,dialogue,,
0x01FA405B,take us there.,14,1,15,pokemon,other,,
0x01FA406A,"Please, I need the Lunar Wing from
Fullmoon Island to awaken him!",65,1,66,pokemon,dialogue,,
0x01FA40AC,Do you wanna set sail?,22,1,23,pokemon,dialogue,,
0x01FA40CD,"re ready to go to Fullmoon
Island for us?",41,1,42,pokemon,dialogue,,
0x01FA40F7,Anchors aweigh!,15,1,16,pokemon,dialogue,,
0x01FA41DC,Should we sail back to Fallshore?,33,1,34,pokemon,dialogue,,
0x01FA4243,"Please hurry and meet me at
my home.",36,1,37,pokemon,dialogue,,
0x01FA4268,"Please bring the Lunar Wing to
my son.",38,1,39,pokemon,dialogue,,
0x01FA4293,re awake!,9,1,10,pokemon,dialogue,,
0x01FA43BF,purpose than it does me.,24,1,25,pokemon,other,,
0x01FA43FD,"ll be by the docks in Fallshore
City if you ever need to set sail.",66,1,67,pokemon,dialogue,,
0x01FA44DB,do not disturb me.,18,1,19,pokemon,other,,
0x01FA45C1,ll go take a look.,18,1,19,pokemon,other,,
0x01FA4615,in some way. ,13,1,14,pokemon,other,,
0x01FA4657,m glad I was able to help.,26,1,27,pokemon,dialogue,,
0x01FA4758,t scare him!,12,1,13,pokemon,dialogue,,
0x01FA47ED,The little boy woke up!,23,1,24,pokemon,dialogue,,
0x01FA48CA,s the best way to be!,21,1,22,pokemon,dialogue,,
0x01FA49AB,"t you scientists get funding
for this kind of thing?",52,1,53,pokemon,dialogue,,
0x01FA4AE8,"s all I can say.
Best of luck.",30,1,31,pokemon,dialogue,,
0x01FA4B2E,"s unconscious.
Better leave him alone for now.",46,1,47,pokemon,description,,
0x01FA4B6C,s get out of here!,18,1,19,pokemon,dialogue,,
0x01FA4B8F,s my package?,13,1,14,pokemon,dialogue,,
0x01FA4C91,"Welcome to your new home, dear!",31,1,32,pokemon,dialogue,,
0x01FA4D82,WHAT HAVE YOU DONE!?,20,1,21,pokemon,dialogue,,
0x01FA4DD4,"mon used the power of the
nightmare to increase its size!",57,1,58,pokemon,dialogue,,
0x01FA4E10,The Food Thief,14,1,15,pokemon,location,,
0x01FA4E34,"mon has been
stealing food! Hunt it down and
recover what was stolen.",69,1,70,pokemon,dialogue,,
0x01FA5084,s come to steal more food!,26,1,27,pokemon,dialogue,,
0x01FA509F,No! Get away from my fridge!,28,1,29,pokemon,dialogue,,
0x01FA50C1,"ll stop it from leaving, Daddy!",31,1,32,pokemon,dialogue,,
0x01FA50EC,Daddy! It hurt me!,18,1,19,pokemon,dialogue,,
0x01FA5137,mon hurt you anymore.,21,1,22,pokemon,dialogue,,
0x01FA524B,be able to battle me someday.,29,1,30,pokemon,other,,
0x01FA52C3,mon and me?,11,1,12,pokemon,dialogue,,
0x01FA52D8,"Just wait and see how strong my
Sandslash has become!",53,1,54,pokemon,dialogue,,
0x01FA5332,t stand up to you!,18,1,19,pokemon,dialogue,,
0x01FA535C,"Feel free to come back tomorrow and
battle me again.",52,1,53,pokemon,description,,
0x01FA5391,"Feel free to come back anytime for
a battle.",44,1,45,pokemon,description,,
0x01FA53DF,m always so bored at home.,26,1,27,pokemon,other,,
0x01FA5421,s really strong now!,20,1,21,pokemon,dialogue,,
0x01FA544C,mon hurt me!,12,1,13,pokemon,dialogue,,
0x01FA549F,s empty now!,12,1,13,pokemon,dialogue,,
0x01FA5504,Slash!,6,1,7,pokemon,dialogue,,
0x01FA5551,"Now, return the food you stole!",31,1,32,pokemon,dialogue,,
0x01FA5583,"Have you been stealing my food for
your friends and family?",59,1,60,pokemon,dialogue,,
0x01FA57AE,Does that work for you?,23,1,24,pokemon,dialogue,,
0x01FA57DD,s go.,5,1,6,pokemon,other,,
0x01FA5823,"s your little
something.",24,1,25,pokemon,dialogue,,
0x01FA58D0,Guardians of the Lake,21,1,22,pokemon,other,,
0x01FA58E6,"Help a scientist uncover the
mysteries of the Cave of Being!",60,1,61,pokemon,dialogue,,
0x01FA64DC,Herd But Not Seen,17,1,18,pokemon,other,,
0x01FA64EE,"Rescue Miltank kidnapped by the
Terror Granbull in Magnolia Fields!",67,1,68,pokemon,dialogue,,
0x01FA654A,"This Miltank was found in the woods
on the northern side of the route.",70,1,71,pokemon,description,,
0x01FA6591,"This Miltank was found near the
ocean on the northern side of the
route.",72,1,73,pokemon,description,,
0x01FA65DA,"This Miltank was found near the
Skinny Trees on the southern side
of the route.",79,1,80,pokemon,description,,
0x01FA6689,d go our livelihood!,20,1,21,pokemon,dialogue,,
0x01FA67A8,"t you help us get our Miltank
back?",35,1,36,pokemon,dialogue,,
0x01FA6844, as we speak.,13,1,14,pokemon,other,,
0x01FA6917,ll take it from there.,22,1,23,pokemon,other,,
0x01FA69A9,", I reckon.",11,1,12,pokemon,dialogue,,
0x01FA69D6,"t help me,
then who can?",24,1,25,pokemon,dialogue,,
0x01FA6A6A,"s supply
of Moomoo Milk as my thanks.",37,1,38,pokemon,dialogue,,
0x01FA6ACD,"t never been
better!",20,1,21,pokemon,dialogue,,
0x01FA6B83,"em dry for
everything they have!",32,1,33,pokemon,dialogue,,
0x01FA6BBD,Give milk!,10,1,11,pokemon,dialogue,,
0x01FA6C1B,"on, fork it over!",17,1,18,pokemon,dialogue,,
0x01FA6C5B,Any of you got any bright ideas?,32,1,33,pokemon,dialogue,,
0x01FA6CB0, ya!,4,1,5,pokemon,dialogue,,
0x01FA6EF0, momma!,7,1,8,pokemon,dialogue,,
0x01FA6F34,"Move over, and lemme show you how
to really use Granbull!",57,1,58,pokemon,dialogue,,
0x01FA6F78,m the dumbo!,12,1,13,pokemon,dialogue,,
0x01FA7100,"t have to be that way,
Gruff.",29,1,30,pokemon,other,,
0x01FA711E,And who do ya think you are?,28,1,29,pokemon,dialogue,,
0x01FA7303,"t stand
a chance anymore!",25,1,26,pokemon,dialogue,,
0x01FA7430,re sold.,8,1,9,pokemon,other,,
0x01FA74AA,Terror Granbull alone could whip up!,36,1,37,pokemon,dialogue,,
0x01FA7630,"
the gutsiest Trainer I know!",29,1,30,pokemon,dialogue,,
0x01FA765D,"The Miltank returned home to
Moomoo Farm.",41,2,43,pokemon,description,,
0x01FA7687, Home for a Hobo,16,1,17,pokemon,other,,
0x01FA76B4,"A poor old man needs a new home!
Search Borrius for any and all
indoor homes available.",87,1,88,pokemon,dialogue,,
0x01FA7725,"mon has
gone missing! Help him reunite with
his precious friend.",64,1,65,pokemon,dialogue,,
0x01FA77A6,"Bring only Ice- and Fairy-types to
rescue a rich businessman from some
goons in the western warehouse.",102,1,103,pokemon,description,,
0x01FA780D,"The rich businessman has returned
home safely! Head to his home in
Seaport City to collect a reward.",100,1,101,pokemon,dialogue,,
0x01FA7872,"Return to Epidimy Town and inform
the old man that he has permission
to move to Seaport City.",93,1,94,pokemon,dialogue,,
0x01FA7924,Better leave him alone.,23,1,24,pokemon,other,,
0x01FA7A85,I shall await your return.,26,1,27,pokemon,dialogue,,
0x01FA7ABA,"No caring child would turn down
such a request from an old man.",63,1,64,pokemon,description,,
0x01FA7B1C,"Anywhere will do, as long as
it is indoors.",43,1,44,pokemon,description,,
0x01FA7BC1,"Meet me there to make sure I get
settled in alright.",52,1,53,pokemon,dialogue,,
0x01FA7C42,"Please, I want you to take this
rare crystal as my thanks.",58,1,59,pokemon,dialogue,,
0x01FA7C91,"You are very kind coming to visit
this kindly old man.",54,1,55,pokemon,dialogue,,
0x01FA7E68,"?
I cannot think without her!",29,1,30,pokemon,dialogue,,
0x01FA7EFE,"Knowing her, there is little chance
she ran far.",48,1,49,pokemon,description,,
0x01FA7F97,"t
miss her!",11,1,12,pokemon,dialogue,,
0x01FA7FDF,Hrmph.,6,1,7,pokemon,other,,
0x01FA8042,s my queen!,11,1,12,pokemon,dialogue,,
0x01FA80AE,a handsome reward.,18,1,19,pokemon,other,,
0x01FA824D,"in upstairs, free of charge.",28,1,29,pokemon,other,,
0x01FA82AD,charge.,7,1,8,pokemon,other,,
0x01FA8363,What a gentleman!,17,1,18,pokemon,dialogue,,
0x01FA83B6,"Let us try searching somewhere
else.",36,1,37,pokemon,description,,
0x01FA83F6,ve found quite a catch!,23,1,24,pokemon,dialogue,,
0x01FA8451,"ll go for big
bucks on the Black Market!",40,1,41,pokemon,dialogue,,
0x01FA847D,"Nooooooooo!
You ruffians! Leave my queen alone!",47,1,48,pokemon,dialogue,,
0x01FA84C5,"You think you can interfere with
our business?",46,1,47,pokemon,dialogue,,
0x01FA84F7,"Somebody ought to teach a kid
like you to mind your manners!",60,1,61,pokemon,dialogue,,
0x01FA8557,m sorry!,8,1,9,pokemon,dialogue,,
0x01FA85BB,em take out for you.,20,1,21,pokemon,dialogue,,
0x01FA8615," you and your Skitty
will regret this!",38,1,39,pokemon,dialogue,,
0x01FA8703,"ll be willing to talk business
with you once I arrive home safely.",66,1,67,pokemon,dialogue,,
0x01FA8873,t forget!,9,1,10,pokemon,dialogue,,
0x01FA887D,"That is not the way to my home.
Let us go in a different direction.",67,1,68,pokemon,dialogue,,
0x01FA89D8,"That fat man is gonna stay down
there until someone rescues him.",64,1,65,pokemon,description,,
0x01FA8A92,ll need to do as I say.,23,1,24,pokemon,dialogue,,
0x01FA8B32,"Time for you to face our new
and improved teams!",48,1,49,pokemon,dialogue,,
0x01FA8B6B,"
Nah, we still taught you a lesson.",35,1,36,pokemon,dialogue,,
0x01FA8BA2," that Skitty was a
bad idea.",28,1,29,pokemon,other,,
0x01FA8BE4,Just let my team handle it.,27,1,28,pokemon,dialogue,,
0x01FA8D27,"Please meet me inside to discuss
your reward.",45,1,46,pokemon,dialogue,,
0x01FA8D95,"ll get away with
messing with us!",33,1,34,pokemon,dialogue,,
0x01FA8DBD,s still more to come!,21,1,22,pokemon,dialogue,,
0x01FA8DF7,t outsmart him!,15,1,16,pokemon,dialogue,,
0x01FA8E0A,"re members of the Seaport
Burglar Society!",42,1,43,pokemon,dialogue,,
0x01FA8E35,Never heard of us?,18,1,19,pokemon,dialogue,,
0x01FA8E48,"The Seaport Burglar Society controls
crime in Seaport City.",59,1,60,pokemon,description,,
0x01FA8E84,"We called in the Black Ferrothorn
to help us expand our empire.",63,1,64,pokemon,description,,
0x01FA8ED0,"t going to stop the
expansion.",30,1,31,pokemon,other,,
0x01FA8EEF,"One of these days the Seaport
Burglar Society will be known to all!",67,1,68,pokemon,dialogue,,
0x01FA8FB4,He likes to scam people!,24,1,25,pokemon,dialogue,,
0x01FA8FCD,El-Scamo is gonna be upset!,27,1,28,pokemon,dialogue,,
0x01FA9005,"No one knows what he truly looks
like!",38,1,39,pokemon,dialogue,,
0x01FA902F,"re the Black Ferrothorn!
Rulers of Antisis City!",48,1,49,pokemon,dialogue,,
0x01FA9060,Not rulers of this battle!,26,1,27,pokemon,dialogue,,
0x01FA907E,"ll slow you down!
The Black Ferrothorn rule!",44,1,45,pokemon,dialogue,,
0x01FA90AB,"Our leader sent us here to take
control of the underworld.",58,1,59,pokemon,description,,
0x01FA90F5,"re around, that goal
is distant.",32,1,33,pokemon,description,,
0x01FA9135,ll rule the Seaport underworld!,31,1,32,pokemon,dialogue,,
0x01FA91B5,em out!,7,1,8,pokemon,dialogue,,
0x01FA91CC,"We control crime here, now!
Us, the Black Ferrothorn!",53,1,54,pokemon,dialogue,,
0x01FA9273,you!,4,1,5,pokemon,dialogue,,
0x01FA9278,"Our leader is the iron-willed
Barbs!",36,1,37,pokemon,dialogue,,
0x01FA929D,Barbs is gonna be mad!,22,1,23,pokemon,dialogue,,
0x01FA92B4,"Barbs rules the Black Ferrothorn
with an iron fist!",51,1,52,pokemon,dialogue,,
0x01FA92E8,Island Saviour,14,1,15,pokemon,location,,
0x01FA9332,"mon with
Dig to help him escape.",32,1,33,pokemon,description,,
0x01FA9449,Can you help me get back home?,30,1,31,pokemon,dialogue,,
0x01FA94A1,Do you have one with you?,25,1,26,pokemon,dialogue,,
0x01FA9506,"There is no going back until you
reach the other exit.",54,1,55,pokemon,dialogue,,
0x01FA9588,"re strong
enough to survive down there.",39,1,40,pokemon,description,,
0x01FA95BC,re ready!,9,1,10,pokemon,dialogue,,
0x01FA95D4,"s go!
Use Dig!",14,1,15,pokemon,dialogue,,
0x01FA9692, usually know Dig.,18,1,19,pokemon,other,,
0x01FA96BE,"s there
to be scared about?",27,1,28,pokemon,dialogue,,
0x01FA9781,"s a ladder up, somewhere
around here.",37,1,38,pokemon,description,,
0x01FA980B,"re
going.",9,1,10,pokemon,other,,
0x01FA9815,"Have I ever mentioned how much I
hate Diglett?",46,1,47,pokemon,dialogue,,
0x01FA986B,"re surprisingly brave for a
young Trainer, you know?",52,1,53,pokemon,dialogue,,
0x01FA98A0,"What?
An earthquake? Now?",25,1,26,pokemon,dialogue,,
0x01FA990C,s feet look like?,17,1,18,pokemon,dialogue,,
0x01FA99A1,t be a coincidence!,19,1,20,pokemon,dialogue,,
0x01FA99F2,"But now that you took out that
Dugtrio, the tremors should stop.",64,1,65,pokemon,dialogue,,
0x01FA9A75,s get out of here.,18,1,19,pokemon,other,,
0x01FA9AD9,"A weak spot in the wall, right
here.",36,1,37,pokemon,description,,
0x01FA9AFE,"Graveler, use Rock Smash!",25,1,26,pokemon,dialogue,,
0x01FA9B1B,Rarrrarrr!,10,1,11,pokemon,dialogue,,
0x01FA9B54,I forgot I had it this whole time.,34,1,35,pokemon,dialogue,,
0x01FA9B90,"We should have just used it right
away, eh?",43,1,44,pokemon,dialogue,,
0x01FA9BBC,Nine Tails of Snow,18,1,19,pokemon,other,,
0x01FA9C2D,mon.,4,1,5,pokemon,other,,
0x01FA9C32,Burglar,7,1,8,pokemon,other,,
0x01FA9CAE,"Please, help me get my baby back!",33,1,34,pokemon,dialogue,,
0x01FA9ECA,s the least I can do.,21,1,22,pokemon,dialogue,,
0x01FA9F14,You received an Egg from the Idol!,34,1,35,pokemon,dialogue,,
0x01FA9F4C,s baby!,7,1,8,pokemon,dialogue,,
0x01FAA037,t let you take her from me!,27,1,28,pokemon,dialogue,,
0x01FAA05C, you beat my precious!,22,1,23,pokemon,dialogue,,
0x01FAA209,Run for your lives!,19,1,20,pokemon,dialogue,,
0x01FAA21D,Oof!,4,1,5,pokemon,dialogue,,
0x01FAA225,Crah rah rah rah rah!,21,1,22,pokemon,dialogue,,
0x01FAA2C5,"s time for me to return her
to her owner.",41,1,42,pokemon,description,,
0x01FAA312," burrowed into
the snow.",24,1,25,pokemon,other,,
0x01FAA32E,Taaaaales!,10,2,12,pokemon,dialogue,,
0x01FAA33C,Portal Purge,12,1,13,pokemon,location,,
0x01FAA355,"mon in the mysterious
portals appearing around Borrius!",55,1,56,pokemon,dialogue,,
0x01FAA396,"mon was found roaming
around Borrius after interacting
with its portal.",71,1,72,pokemon,description,,
0x01FAA3E7,"mon was found in the
room beneath the top floor after
bringing Entei and Raikou.",80,1,81,pokemon,dialogue,,
0x01FAA441,"mon was found in the
large room after bringing Entei,
Raikou, and Suicune.",74,1,75,pokemon,description,,
0x01FAA495,"mon was found during the
day on 3F.",35,1,36,pokemon,description,,
0x01FAA4C2,"mon was found at night
on 3F.",29,1,30,pokemon,other,,
0x01FAA4E9,"mon was found in the
Command Centre.",36,1,37,pokemon,description,,
0x01FAA517,"mon was found during the
day by the centre trees.",49,1,50,pokemon,description,,
0x01FAA552,"mon was found at night in
the small room beneath the large
room on 1F.",70,1,71,pokemon,description,,
0x01FAA5A2,"mon was found after using
Rock Climb on the east side of the
route.",67,1,68,pokemon,description,,
0x01FAA5EF,"mon was found after using
Rock Climb on the west side of the
route.",67,1,68,pokemon,description,,
0x01FAA63C,"mon was found on an
island in the middle of the lake.",53,1,54,pokemon,description,,
0x01FAA67B,"mon was found near the
Hiker, Black Belt, and Battle Girl.",58,1,59,pokemon,description,,
0x01FAA6BF,"mon was found during the
day on the beach after bringing
Lunala.",64,1,65,pokemon,description,,
0x01FAA709,"mon was found at night
on the beach after bringing
Solgaleo.",60,1,61,pokemon,description,,
0x01FAA74F,"mon was found at night
beneath the Ruins of Void.",49,1,50,pokemon,description,,
0x01FAA78A,"mon was found during the
day above Cinder Volcano after
going up the waterfall.",79,1,80,pokemon,description,,
