offset,original_text,spanish_text,original_length,padding_available,real_max_length,encoding,category,translation,notes
0x01F598D8,"Hey there, Pokémon Trainer.<0xFB>As of this moment, your current
Box, <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2> has <0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x08> Magikarp<0xFA>in it.<0xFB>Your goal is to get <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> of those
suckers in there.<0xFB>Come back when you've done that.","<0x52>Hola!<0xFB>Al parecer en la <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2> tienes
<0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x08> Magikarp.<0xFB>Tu objetivo es conseguir que <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> de
esos tontos entren allí.<0xFB><0x52>Vuelve cuando hayas hecho eso!",193,1,194,pokemon,dialogue,"Salut, Dresseur Pokémon.<0xFB>En ce moment même, ta Boîte
actuelle, <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>, contient<0xFA><0xFC><0x01><0x06><0xFD><0x04><0xFC><0x01><0x08> Magikarp.<0xFB>Ton but est d'y mettre <0xFC><0x01><0x06><0xFD><0x03><0xFC><0x01><0x08> de ces
bestioles.<0xFB>Reviens quand ce sera fait.",
0x01F5998C,ve done that.,,13,1,14,pokemon,other,,
0x01F5999A,"Actually, make space in your party
first for it, Pokémon Trainer.","En realidad, primo haz espacio en
tu equipo.",65,3,68,pokemon,dialogue,"En fait, fais d'abord de la place
dans ton équipe pour lui, Dresseur.",
0x01F599CF,mon Trainer.,,12,3,15,pokemon,other,,
0x01F599DC,"Did you know?<0xFB>Magikarp aren't really the weakest
of Pokémon!<0xFB>That esteemed title goes to
Wishiwashi's solo form!<0xFB>A fish that's also useless until
it gets bigger!","<0x51>Sabías qué?<0xFB><0x52>Magikarp no es realmente el Pokémon
más débil!<0xFB><0x52>Ese título se lo lleva Wishiwashi!<0xFB><0x52>Un pez que también es inútil hasta
que crece!",161,3,164,pokemon,dialogue,"Le savais-tu ?<0xFB>Les Magicarpe ne sont pas vraiment
les plus faibles des Pokémon !<0xFB>Ce titre revient à la forme solo de
Froussardine !<0xFB>Un poisson inutile lui aussi jusqu'à
ce qu'il grandisse !",
0x01F59A59,"s also useless until
it gets bigger!",,36,3,39,pokemon,dialogue,,
0x01F59A7E,"Oh, dear me.<0xFB>My daughter left me with her infant
son, but I am much too busy today<0xFA>to look after him properly.<0xFB>Would you care to tend to him
while I complete my work?","Dios mío.<0xFB>Mi hija me dejó con su hijo
pequeño, pero hoy estoy demasiado<0xFA>ocupada para cuidarlo.<0xFB><0x51>Te importaría atenderlo mientras
completo mi trabajo?",166,1,167,pokemon,dialogue,"Oh, mon dieu.<0xFB>Ma fille m'a laissé son jeune fils,
mais je suis trop prise aujourd'hui<0xFA>pour m'en occuper correctement.<0xFB>Accepterais-tu de t'en occuper
pendant que je termine mon travail ?",
0x01F59AED,"Would you care to tend to him
while I complete my work?",,55,1,56,pokemon,dialogue,,
0x01F59B25,"Splendid.<0xFB>Please walk around with him until I
finish my work today.","Genial.<0xFB>Por favor, camina con él hasta que
termine mi trabajo.",67,3,70,pokemon,dialogue,"Splendide.<0xFB>Promène-le jusqu'à ce que je termine
mon travail aujourd'hui.",
0x01F59B2F,"Please walk around with him until I
finish my work today.",,57,3,60,pokemon,dialogue,,
0x01F59B69,"Ah, so you've returned with my
grandson.<0xFB>I have finished my work for today,
so I am able to take care of him<0xFA>for the remainder of the day.<0xFB>Here is the payment for your
services.","Ah, entonces has regresado con mi
nieto.<0xFB>Terminé mi trabajo de hoy, así que
puedo cuidarlo por el resto del<0xFA>día.<0xFB>Aquí está el pago por tus
servicios.",177,2,179,pokemon,dialogue,"Ah, te voilà de retour avec mon
petit-fils.<0xFB>J'ai fini mon travail pour
aujourd'hui, je peux donc m'occuper<0xFA>de lui pour le reste de la journée.<0xFB>Voici le paiement pour tes
services.",
0x01F59BF4,"Here is the payment for your
services.",,38,2,40,pokemon,dialogue,,
0x01F59C1B,"<0xFC><0x01><0x02><0xFD><0x01> received <0xB7><0xFD><0x02> from
the woman!",<0xFC><0x01><0x02>Has recibido <0xB7><0xFD><0x02>.,34,3,37,pokemon,dialogue,"<0xFC><0x01><0x02><0xFD><0x01> reçoit ¥<0xFD><0x02> de
la femme !",
0x01F59C2D," from
the woman!",,16,3,19,pokemon,dialogue,,
0x01F59C3E,"Oh, dear me.<0xFB>I have no choice but to continue to
neglect him today.","Vaya""<0xFB>No tengo más remedio que seguir
descuidándolo hoy.",67,2,69,pokemon,dialogue,"Oh, mon dieu.<0xFB>Je n'ai pas d'autre choix que de
continuer à le négliger aujourd'hui.",
0x01F59C4B,"I have no choice but to continue to
neglect him today.",,54,2,56,pokemon,dialogue,,
0x01F59C82,"Please walk around with my grandson
until I finish my work today.","Por favor, camina con mi nieto
hasta que termine mi trabajo.",65,2,67,pokemon,dialogue,"Promène-toi avec mon petit-fils
le temps que je finisse mon travail.",
0x01F59CC4,"My daughter leaves her son with me
every day, so your services will be<0xFA>required again, tomorrow.","Mi hija deja a su hijo conmigo todos
los días, así que mañana necesitaré<0xFA>de tus servicios.",96,2,98,pokemon,dialogue,"Ma fille me confie son fils tous
les jours, donc tes services seront<0xFA>à nouveau requis demain.",
0x01F59D0B,"required again, tomorrow.",,25,2,27,pokemon,other,,
0x01F59D25,"My daughter leaves her son with me
every day while she goes to work.<0xFB>I'm unable to give him my full
attention, so each day I try to<0xFA>hire a part-time babysitter.<0xFB>Come back between <0xFC><0x01><0x06>7 AM<0xFC><0x01><0x04> and <0xFC><0x01><0x06>7 PM<0xFC><0x01><0x04>,
and I will pay you to babysit.","Mi hija deja a su hijo conmigo todos
los días mientras va a trabajar.<0xFB>No puedo cuidarlo siempre, así que
todos los días busco contratar una<0xFA>niñera.<0xFB><0x52>Vuelve entre las <0xFC><0x01><0x06>7 Am<0xFC><0x01><0x04> y <0xFC><0x01><0x06>7 Pm<0xFC><0x01><0x04>, y
te pagaré para que cuides a los<0xFA>niños!",236,2,238,pokemon,dialogue,"Ma fille me laisse son fils chaque
jour pendant qu'elle travaille.<0xFB>Je ne peux pas lui consacrer toute
mon attention, alors j'essaie<0xFA>d'engager une baby-sitter.<0xFB>Reviens entre {COLOR}É7 h{COLOR}Ç et {COLOR}É19 h{COLOR}Ç,
et je te paierai pour le garder.",
0x01F59DF1,",
and I will pay you to babysit.",,32,2,34,pokemon,dialogue,,
0x01F59E12,<0xFC><0x01><0x02>The baby is sleeping peacefully.,<0xFC><0x01><0x02>El bebé duerme tranquilamente.,35,2,37,pokemon,description,<0xFC><0x01><0x02>Le bébé dort paisiblement.,
0x01F59E15,The baby is sleeping peacefully.,,32,2,34,pokemon,description,,
0x01F59E36,"<0xFC><0x01><0x02>The baby started following behind
you!",<0xFC><0x01><0x02><0x52>El bebé ha comenzado a seguirte!,41,2,43,pokemon,dialogue,<0xFC><0x01><0x02>Le bébé se met à te suivre !,
0x01F59E39,"The baby started following behind
you!",,38,2,40,pokemon,dialogue,,
0x01F59E60,"<0xFC><0x01><0x02>Take the baby for a walk around
town until his grandmother has<0xFA>finished her work.","<0xFC><0x01><0x02>Lleva al bebé a pasear por la villa
hasta que su abuela termino con su<0xFA>trabajo.",84,2,86,pokemon,description,"<0xFC><0x01><0x02>Promène le bébé en ville jusqu'à
ce que sa grand-mère ait terminé<0xFA>son travail.",
0x01F59EA2,finished her work.,,18,2,20,pokemon,other,,
0x01F59EB5,"<0xFC><0x01><0x02>The baby is bouncing around happily
in his stroller.","<0xFC><0x01><0x02>El bebé salta alegremente en su
cochecito.",55,2,57,pokemon,description,"<0xFC><0x01><0x02>Le bébé gigote joyeusement dans
sa poussette.",
0x01F59EB8,"The baby is bouncing around happily
in his stroller.",,52,2,54,pokemon,description,,
0x01F59EED,"<0xFC><0x01><0x02>Oh? There's something in the
baby's mouth.<0xFB>Oh, no!
It's a choking hazard!<0xFB>Quick, get it out!","<0xFC><0x01><0x02>Oh? There's something in the
baby's mouth.<0xFB>Oh, no!
It's a choking hazard!<0xFB>Quick, get it out!",95,2,97,pokemon,dialogue,"{COLOR}ÁOh ? Il y a quelque chose
dans la bouche du bébé.<0xFB>Oh non ! C'est un danger
d'étouffement !<0xFB>Vite, enlève-le !",
0x01F59F4D,"<0xFC><0x01><0x02>The baby is looking at you
disapprovingly.<0xFB>It doesn't seem to want to go
this way.","<0xFC><0x01><0x02>El bebé te mira con desaprobación.
No parece querer ir por ese camino.",85,2,87,pokemon,dialogue,"{COLOR}ÁLe bébé te regarde avec
désapprobation.<0xFB>Il ne semble pas vouloir aller par
là.",
0x01F59F84,"t seem to want to go
this way.",,30,2,32,pokemon,other,,
0x01F59FA3,"Hi, Trainer!<0xFB>I'm training to open up my very
own Pokémon nursery.<0xFB>I still have a ways to go, but I
can still offer you something good!<0xFB>If you pay me ¥<0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04>, I can
significantly speed up the hatching<0xFA>time of all the Eggs in your party!<0xFB>What do you say?<0xFB>Sounds like a pretty good deal,
am I right?","<0x52>Hola, estoy inaugurando mi propia
Guardería Pokémon!<0xFB>Todavía me queda mucho por hacer,
<0x52>pero puedo ofrecerte algo<0xFA>bueno!<0xFB><0x52>Si me pagas ¥<0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x04> puedo acelerar
el tiempo de eclosión de todos<0xFA>los Huevos Pokémon de tu equipo!<0xFB><0x51>Qué dices? Suena como un buen
trato, <0x51>verdad?",298,1,299,pokemon,dialogue,"Salut, Dresseur !<0xFB>Je m'entraîne pour ouvrir ma propre
pension Pokémon.<0xFB>J'ai encore du chemin, mais je peux
déjà t'offrir un bon service !<0xFB>Si tu me paies
¥{COLOR}É{STR_VAR_1}{COLOR}Ç, je peux faire éclore<0xFA>de tous les OEufs de ton équipe !<0xFB>Qu'en dis-tu ?<0xFB>Ça a l'air d'un bon deal,
non ?",
0x01F5A0A2,"Sounds like a pretty good deal,
am I right?",,43,1,44,pokemon,dialogue,,
0x01F5A0CE,"Sweet!<0xFB>Please pass me all the Eggs in
your party.","<0x52>Por favor, dame todos los Huevos
de tu equipo!",49,2,51,pokemon,dialogue,"Super !<0xFB>Donne-moi tous les OEufs de ton
équipe.",
0x01F5A0D5,"Please pass me all the Eggs in
your party.",,42,2,44,pokemon,dialogue,,
0x01F5A100,"<0xFC><0x01><0x02><0xFD><0x01> handed over all Eggs
on hand.",<0xFC><0x01><0x02>Has entregado todos los Huevos.,35,2,37,pokemon,description,"<0xFC><0x01><0x02><0xFD><0x01> remet tous les Oeufs
de l'équipe.",
0x01F5A105," handed over all Eggs
on hand.",,30,2,32,pokemon,other,,
0x01F5A124,"All done!
Here are your Eggs.<0xFB>I hope to see you again tomorrow!",<0x52>Listo! <0x52>Aquí están tus Huevos!<0xFB><0x52>Espero verte de nuevo mañana!,63,2,65,pokemon,dialogue,"Et voilà !
Voici tes OEufs.<0xFB>J'espère te revoir demain !",
0x01F5A142,I hope to see you again tomorrow!,,33,2,35,pokemon,dialogue,,
0x01F5A164,"It's okay!<0xFB>You'd prefer to wait until you have
more Eggs, am I right?","<0x52>Está bien!<0xFB>Prefieres esperar hasta tener más
Huevos, <0x51>verdad?",69,2,71,pokemon,dialogue,"Pas de souci !<0xFB>Tu préfères attendre d'avoir plus
d'OEufs, hein ?",
0x01F5A173,"d prefer to wait until you have
more Eggs, am I right?",,54,2,56,pokemon,dialogue,,
0x01F5A1AA,"Hmm""<0xFB>You didn't realize how much this
cost before you spoke to me, am<0xFA>I right?","Mmm""<0xFB>No te diste cuenta de cuánto cuesta
antes de hablar conmigo, <0x51>verdad?",78,2,80,pokemon,dialogue,"Hmm...<0xFB>Tu n'avais pas réalisé combien ça
coûtait avant de me parler,<0xFA>hein ?",
0x01F5A1F0,I right?,,8,2,10,pokemon,dialogue,,
0x01F5A1F9,"Hmm""<0xFB>Why would you want to spend money
when you have no Eggs?","Mmm""<0xFB><0x51>Por qué querrías gastar dinero si
no tienes Huevos?",61,2,63,pokemon,dialogue,"Hmm...<0xFB>Pourquoi dépenser de l'argent si tu
n'as aucun OEuf ?",
0x01F5A1FE,"Why would you want to spend money
when you have no Eggs?",,56,2,58,pokemon,dialogue,,
0x01F5A237,"You're going to be here again
tomorrow, am I right?<0xFB>I'm looking forward to working with
your Eggs again!","Ven mañana, <0x51>de acuerdo?<0xFB><0x52>Estoy deseando volver a trabajar
con tus Huevos Pokémon!",104,2,106,pokemon,dialogue,"Tu reviendras demain,
hein ?<0xFB>J'ai hâte de retravailler sur tes
OEufs !",
0x01F5A26D,"m looking forward to working with
your Eggs again!",,50,2,52,pokemon,dialogue,,
0x01F5A2A0,"Ever come across an Egg you just
didn't want?<0xFB>Then have no fear!<0xFB>I buy Eggs like those at <0xB7><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08>
a pop.<0xFB>Do you have any Eggs you want to
sell to me?","<0x51>Alguna vez te has encontrado con
un Huevo que no querías?<0xFB><0x52>No tengas miedo!
Compro Huevos a <0xB7><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08> cada uno.<0xFB><0x51>Te gustaría venderme algún Huevo?",151,3,154,pokemon,dialogue,"Tu es déjà tombé sur un OEuf dont tu
ne voulais pas ?<0xFB>Alors pas de panique !<0xFB>J'achète ce genre d'OEufs pour
¥{COLOR}É{STR_VAR_1}{COLOR}Ë la pièce.<0xFB>As-tu des OEufs à me vendre
ici ?",
0x01F5A30B,"Do you have any Eggs you want to
sell to me?",,44,3,47,pokemon,dialogue,,
0x01F5A338,"Do you have any Eggs you want to
sell to me?","<0x51>Tienes algún Huevo que quieras
venderme?",44,2,46,pokemon,dialogue,"As-tu des OEufs à me vendre
maintenant ?",
0x01F5A365,"Which Egg do you want to sell
to me?",<0x51>Qué Huevo quieres venderme?,36,3,39,pokemon,dialogue,"Quel OEuf veux-tu me vendre
à moi ?",
0x01F5A38A,"Are you sure you want to sell me
this Egg?",<0x51>Quieres venderme ese Huevo?,42,3,45,pokemon,dialogue,"Tu veux vraiment me vendre
cet Oeuf ?",
0x01F5A3B5,"Are you sure you want to sell me
all of the Eggs in your party?","<0x51>Quieres venderme todos los Huevos
que tengas?",63,3,66,pokemon,dialogue,"Tu veux vraiment me vendre tous
les Oeufs de ton équipe ?",
0x01F5A3F5,"Are you sure you want to sell me
all of the Eggs in Box <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>?","<0x51>Quieres venderme todos los Huevos
de la caja <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>?",67,2,69,pokemon,dialogue,"Es-tu sûr de vouloir me vendre tous
les OEufs de la Boîte "" {COLOR}É{STR_VAR_1}{COLOR}Ë "" ?",
0x01F5A439,<0xFC><0x01><0x02><0xFD><0x01> sold the Egg for <0xB7><0xFD><0x02>!,,27,2,29,pokemon,dialogue,<0xFC><0x01><0x02><0xFD><0x01> a vendu l'OEuf : <0xFD><0x02>¥ !,
0x01F5A455,"<0xFC><0x01><0x02><0xFD><0x01> sold <0xFD><0x02> Egg<0xFD><0x04> in the party
for <0xB7><0xFD><0x03>!","<0xFC><0x01><0x02>Has vendido todos los Huevos por
<0xB7><0xFD><0x03>.",41,2,43,pokemon,dialogue,"<0xFC><0x01><0x02><0xFD><0x01> a vendu <0xFD><0x02> OEuf<0xFD><0x04> de
l'équipe pour <0xFD><0x03>¥ !",
0x01F5A47F,"<0xFC><0x01><0x02><0xFD><0x01> sold <0xFD><0x02> Egg<0xFD><0x04> in the Box
for <0xB7><0xFD><0x03>!","<0xFC><0x01><0x02>Has vendido Huevos del PC por
<0xB7><0xFD><0x03>.",39,2,41,pokemon,dialogue,"<0xFC><0x01><0x02><0xFD><0x01> a vendu <0xFD><0x02> OEuf<0xFD><0x04> de
la Boîte pour <0xFD><0x03>¥ !",
0x01F5A4A7,"Pleasure doing business with you!<0xFB>Come see me again if you have more
Eggs to sell.","<0x52>Un placer hacer negocios contigo!<0xFB>Ven cuando tengas más Huevos
para venderme.",82,3,85,pokemon,dialogue,"Ravi de faire affaire avec toi !<0xFB>Reviens me voir si tu as d'autres
OEufs à vendre.",
0x01F5A4C9,"Come see me again if you have more
Eggs to sell.",,48,3,51,pokemon,dialogue,,
0x01F5A4FA,"Keep me in mind if you ever come
across an Egg you don't want.",<0x52>Vuelve cuando quieras!,62,2,64,pokemon,dialogue,"Pense à moi si tu trouves un OEuf
dont tu ne veux pas.",
0x01F5A531,t want.,,7,2,9,pokemon,other,,
0x01F5A539,"You don't have any Eggs in
your party""","No tienes Huevos en tu equipo""",38,2,40,pokemon,dialogue,"Tu n'as aucun Oeuf dans
ton équipe...",
0x01F5A560,"You don't have any Eggs in
Box <0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>""","No tienes ningún Huevo en la
<0xB1><0xFC><0x01><0x06><0xFD><0x02><0xFC><0x01><0x08><0xB2>""",42,3,45,pokemon,dialogue,"Vous n'avez aucun OEuf dans
la Boîte ""{COLOR}É{STR_VAR_1}{COLOR}Ë""...",
0x01F5A58B,"I can't buy that Pokémon from you.
It's not in an Egg!","<0x52>Ese es un Pokémon, no un Huevo!",54,2,56,pokemon,dialogue,"Je ne peux pas acheter ce Pokémon.
Il n'est pas dans un OEuf !",
0x01F5A5B1,s not in an Egg!,,16,2,18,pokemon,dialogue,,
0x01F5A5C2,"Despite our town being known for
its export of Charcoal, I have yet<0xFA>to actually see a Pokémon hold<0xFA>the item.<0xFB>Can you help me by showing me a
Pokémon <0xFC><0x01><0x06>holding<0xFC><0x01><0x04> a <0xFC><0x01><0x06>Charcoal<0xFC><0x01><0x04>?","A pesar de que nuestra villa es
conocida por exportar Carbón,<0xFA>todavía no he visto un Pokémon<0xFA>sostener uno.<0xFB><0x51>Puedes mostrarme un Pokémon
sosteniendo un <0xFC><0x01><0x06>Carbón<0xFC><0x01><0x04>?",180,3,183,pokemon,dialogue,"Notre ville est connue pour son
exportation de Charbon, mais je n'ai<0xFA>jamais vu un Pokémon tenir<0xFA>cet objet.<0xFB>Peux-tu m'aider en me montrant un
Pokémon <0xFC><0x01><0x06>tenant<0xFC><0x01><0x04> un <0xFC><0x01><0x06>Charbon<0xFC><0x01><0x04> ?",
0x01F5A677,"Huh, so that's why I haven't seen
it around here.<0xFB>Charcoal is made out of black wood,
not red wood!<0xFB>Okay, thank you!
You've made my day!<0xFB>Now, let me show you something!","Huh, so that's why I haven't seen
it around here.<0xFB>Charcoal is made out of black wood,
not red wood!<0xFB>Okay, thank you!
You've made my day!<0xFB>Now, let me show you something!",168,1,169,pokemon,dialogue,"Hein, voilà pourquoi je ne l'ai
jamais vu ici.<0xFB>Le Charbon est fait de bois noir,
pas de bois rouge !<0xFB>D'accord, merci ! Tu as illuminé ma
journée !<0xFB>Maintenant, laisse-moi te montrer
quelque chose !",
0x01F5A720,Huh?<0xFB>That's an Egg.,<0x52>Esto es un Huevo!,19,1,20,pokemon,dialogue,Hein ?<0xFB>C'est un OEuf.,
0x01F5A72A,s an Egg.,,9,1,10,pokemon,other,,
0x01F5A734,"Huh?<0xFB>That Pokémon's not holding
a Charcoal.","<0x51>Eh?<0xFB><0x52>Ese Pokémon no lleva ningún
Carbón!",43,3,46,pokemon,dialogue,"Hein ?<0xFB>Ce Pokémon ne tient pas
de Charbon.",
0x01F5A746,"s not holding
a Charcoal.",,25,3,28,pokemon,other,,
0x01F5A760,"Have a Pokémon hold the <0xFC><0x01><0x06>Luck
Incense<0xFC><0x01><0x04> like Charcoal, and it'll<0xFA><0xFC><0x01><0x06>double<0xFC><0x01><0x04> the amount of <0xFC><0x01><0x06>prize money<0xFC><0x01><0x04><0xFA>received from battles!","Have a Pokémon hold the <0xFC><0x01><0x06>Luck
Incense<0xFC><0x01><0x04> like Charcoal, and it'll<0xFA><0xFC><0x01><0x06>double<0xFC><0x01><0x04> the amount of <0xFC><0x01><0x06>prize money<0xFC><0x01><0x04><0xFA>received from battles!",135,3,138,pokemon,dialogue,"Fais tenir l'<0xFC><0x01><0x06>Encens Veine<0xFC><0x01><0x04> à un
Pokémon comme le Charbon, et il<0xFA><0xFC><0x01><0x06>doublera<0xFC><0x01><0x04> les <0xFC><0x01><0x06>gains d'argent<0xFC><0x01><0x04><0xFA>reçus après les combats !",
0x01F5A7E8,"So you don't know either""",<0x52>Vuelve cuando quieras!,25,2,27,pokemon,dialogue,Donc tu ne sais pas non plus...,
0x01F5A802,"Benjamin is a master of <0xFC><0x01><0x06>Bug<0xFC><0x01><0x08>-type
Pokémon!<0xFB>And he's a huge fan of battling
backwards, too!<0xFB>Even his Gym puzzle is inspired by
his <0xFC><0x01><0x06>backwards<0xFC><0x01><0x08> way of thinking.<0xFB>What does this all mean?
You'll see in due time""","Benjamín es un Maestro de los
Pokémon de tipo <0xFC><0x01><0x06>Bicho<0xFC><0x01><0x08>.<0xFB><0x52>Y también es un gran admirador de
las batallas al revés!<0xFB>Incluso su rompecabezas de Gimnasio
está inspirado en su forma de<0xFA>pensar <0xB1>al revés<0xB2>.",216,1,217,pokemon,dialogue,"Benjamin est un maître des Pokémon
de {COLOR}Étype Insecte{COLOR}Ë !<0xFB>Et il adore combattre
en marche arrière !<0xFB>Même le puzzle de son Arène est
inspiré par sa façon {COLOR}Éà l'envers{COLOR}Ë.<0xFB>Qu'est-ce que ça veut dire ?
Tu verras bien assez tôt...",
0x01F5A8DB,"Benjamin's backwards way of
thinking has nothing on your way,<0xFA>it seems!","<0x52>Al parecer Benjamín ha sido
derrotado en su propio juego!",71,2,73,pokemon,dialogue,"La façon de penser à l'envers de
Benjamin ne fait pas le poids,<0xFA>on dirait !",
